week,month,staff_name,role,service,present
23,6,Sandra Aguilar,nurse,ICU,True
24,6,Sandra Aguilar,nurse,ICU,False
25,6,Sandra Aguilar,nurse,ICU,False
26,7,Sandra Aguilar,nurse,ICU,True
27,7,Sandra Aguilar,nurse,ICU,False
28,7,Sandra Aguilar,nurse,ICU,True
29,7,Sandra Aguilar,nurse,ICU,True
30,7,Sandra Aguilar,nurse,ICU,False
31,8,Sandra Aguilar,nurse,ICU,True
32,8,Sandra Aguilar,nurse,ICU,True
33,8,Sandra Aguilar,nurse,ICU,False
34,8,Sandra Aguilar,nurse,ICU,False
35,9,Sandra Aguilar,nurse,ICU,True
36,9,Sandra Aguilar,nurse,ICU,False
37,9,Sandra Aguilar,nurse,ICU,True
38,9,Sandra Aguilar,nurse,ICU,True
39,10,Sandra Aguilar,nurse,ICU,False
40,10,Sandra Aguilar,nurse,ICU,True
41,10,Sandra Aguilar,nurse,ICU,True
42,10,Sandra Aguilar,nurse,ICU,False
43,10,Sandra Aguilar,nurse,ICU,True
44,11,Sandra Aguilar,nurse,ICU,True
45,11,Sandra Aguilar,nurse,ICU,False
46,11,Sandra Aguilar,nurse,ICU,True
47,11,Sandra Aguilar,nurse,ICU,False
48,12,Sandra Aguilar,nurse,ICU,False
49,12,Sandra Aguilar,nurse,ICU,True
50,12,Sandra Aguilar,nurse,ICU,True
51,12,Sandra Aguilar,nurse,ICU,False
52,13,Sandra Aguilar,nurse,ICU,True
1,1,Cameron Parker,nurse,ICU,True
2,1,Cameron Parker,nurse,ICU,True
3,1,Cameron Parker,nurse,ICU,False
4,1,Cameron Parker,nurse,ICU,True
5,2,Cameron Parker,nurse,ICU,True
6,2,Cameron Parker,nurse,ICU,False
7,2,Cameron Parker,nurse,ICU,True
8,2,Cameron Parker,nurse,ICU,True
9,3,Cameron Parker,nurse,ICU,False
10,3,Cameron Parker,nurse,ICU,True
11,3,Cameron Parker,nurse,ICU,True
12,3,Cameron Parker,nurse,ICU,False
13,4,Cameron Parker,nurse,ICU,True
14,4,Cameron Parker,nurse,ICU,True
15,4,Cameron Parker,nurse,ICU,False
16,4,Cameron Parker,nurse,ICU,True
17,4,Cameron Parker,nurse,ICU,True
18,5,Cameron Parker,nurse,ICU,False
19,5,Cameron Parker,nurse,ICU,True
20,5,Cameron Parker,nurse,ICU,True
21,5,Cameron Parker,nurse,ICU,False
22,6,Cameron Parker,nurse,ICU,True
23,6,Cameron Parker,nurse,ICU,True
24,6,Cameron Parker,nurse,ICU,False
25,6,Cameron Parker,nurse,ICU,True
26,7,Cameron Parker,nurse,ICU,True
27,7,Cameron Parker,nurse,ICU,False
28,7,Cameron Parker,nurse,ICU,True
29,7,Cameron Parker,nurse,ICU,True
30,7,Cameron Parker,nurse,ICU,False
31,8,Cameron Parker,nurse,ICU,False
32,8,Cameron Parker,nurse,ICU,True
33,8,Cameron Parker,nurse,ICU,False
34,8,Cameron Parker,nurse,ICU,True
35,9,Cameron Parker,nurse,ICU,True
36,9,Cameron Parker,nurse,ICU,False
37,9,Cameron Parker,nurse,ICU,True
38,9,Cameron Parker,nurse,ICU,True
39,10,Cameron Parker,nurse,ICU,False
40,10,Cameron Parker,nurse,ICU,True
41,10,Cameron Parker,nurse,ICU,True
42,10,Cameron Parker,nurse,ICU,False
43,10,Cameron Parker,nurse,ICU,False
44,11,Cameron Parker,nurse,ICU,True
45,11,Cameron Parker,nurse,ICU,False
46,11,Cameron Parker,nurse,ICU,True
47,11,Cameron Parker,nurse,ICU,True
48,12,Cameron Parker,nurse,ICU,False
49,12,Cameron Parker,nurse,ICU,True
50,12,Cameron Parker,nurse,ICU,True
51,12,Cameron Parker,nurse,ICU,False
52,13,Cameron Parker,nurse,ICU,True
1,1,Rebecca Valencia,nurse,ICU,True
2,1,Rebecca Valencia,nurse,ICU,False
3,1,Rebecca Valencia,nurse,ICU,False
4,1,Rebecca Valencia,nurse,ICU,True
5,2,Rebecca Valencia,nurse,ICU,False
6,2,Rebecca Valencia,nurse,ICU,False
7,2,Rebecca Valencia,nurse,ICU,True
8,2,Rebecca Valencia,nurse,ICU,True
9,3,Rebecca Valencia,nurse,ICU,False
10,3,Rebecca Valencia,nurse,ICU,True
11,3,Rebecca Valencia,nurse,ICU,True
12,3,Rebecca Valencia,nurse,ICU,False
13,4,Rebecca Valencia,nurse,ICU,True
14,4,Rebecca Valencia,nurse,ICU,True
15,4,Rebecca Valencia,nurse,ICU,False
16,4,Rebecca Valencia,nurse,ICU,True
17,4,Rebecca Valencia,nurse,ICU,True
18,5,Rebecca Valencia,nurse,ICU,False
19,5,Rebecca Valencia,nurse,ICU,True
20,5,Rebecca Valencia,nurse,ICU,True
21,5,Rebecca Valencia,nurse,ICU,False
22,6,Rebecca Valencia,nurse,ICU,True
23,6,Rebecca Valencia,nurse,ICU,True
24,6,Rebecca Valencia,nurse,ICU,False
25,6,Rebecca Valencia,nurse,ICU,True
26,7,Rebecca Valencia,nurse,ICU,True
27,7,Rebecca Valencia,nurse,ICU,False
28,7,Rebecca Valencia,nurse,ICU,True
29,7,Rebecca Valencia,nurse,ICU,True
30,7,Rebecca Valencia,nurse,ICU,False
31,8,Rebecca Valencia,nurse,ICU,True
32,8,Rebecca Valencia,nurse,ICU,True
33,8,Rebecca Valencia,nurse,ICU,False
34,8,Rebecca Valencia,nurse,ICU,True
35,9,Rebecca Valencia,nurse,ICU,True
36,9,Rebecca Valencia,nurse,ICU,False
37,9,Rebecca Valencia,nurse,ICU,False
38,9,Rebecca Valencia,nurse,ICU,True
39,10,Rebecca Valencia,nurse,ICU,False
40,10,Rebecca Valencia,nurse,ICU,True
41,10,Rebecca Valencia,nurse,ICU,True
42,10,Rebecca Valencia,nurse,ICU,False
43,10,Rebecca Valencia,nurse,ICU,True
44,11,Rebecca Valencia,nurse,ICU,True
45,11,Rebecca Valencia,nurse,ICU,False
46,11,Rebecca Valencia,nurse,ICU,True
47,11,Rebecca Valencia,nurse,ICU,True
48,12,Rebecca Valencia,nurse,ICU,False
49,12,Rebecca Valencia,nurse,ICU,True
50,12,Rebecca Valencia,nurse,ICU,True
51,12,Rebecca Valencia,nurse,ICU,False
52,13,Rebecca Valencia,nurse,ICU,True
1,1,Christine Wright,nurse,ICU,True
2,1,Christine Wright,nurse,ICU,True
3,1,Christine Wright,nurse,ICU,False
4,1,Christine Wright,nurse,ICU,True
5,2,Christine Wright,nurse,ICU,True
6,2,Christine Wright,nurse,ICU,False
7,2,Christine Wright,nurse,ICU,True
8,2,Christine Wright,nurse,ICU,True
9,3,Christine Wright,nurse,ICU,False
10,3,Christine Wright,nurse,ICU,True
11,3,Christine Wright,nurse,ICU,True
12,3,Christine Wright,nurse,ICU,False
13,4,Christine Wright,nurse,ICU,True
14,4,Christine Wright,nurse,ICU,True
15,4,Christine Wright,nurse,ICU,False
16,4,Christine Wright,nurse,ICU,True
17,4,Christine Wright,nurse,ICU,False
18,5,Christine Wright,nurse,ICU,False
19,5,Christine Wright,nurse,ICU,True
20,5,Christine Wright,nurse,ICU,True
21,5,Christine Wright,nurse,ICU,False
22,6,Christine Wright,nurse,ICU,True
23,6,Christine Wright,nurse,ICU,True
24,6,Christine Wright,nurse,ICU,False
25,6,Christine Wright,nurse,ICU,True
26,7,Christine Wright,nurse,ICU,True
27,7,Christine Wright,nurse,ICU,False
28,7,Christine Wright,nurse,ICU,True
29,7,Christine Wright,nurse,ICU,True
30,7,Christine Wright,nurse,ICU,False
31,8,Christine Wright,nurse,ICU,True
32,8,Christine Wright,nurse,ICU,True
33,8,Christine Wright,nurse,ICU,False
34,8,Christine Wright,nurse,ICU,True
35,9,Christine Wright,nurse,ICU,False
36,9,Christine Wright,nurse,ICU,False
37,9,Christine Wright,nurse,ICU,True
38,9,Christine Wright,nurse,ICU,True
39,10,Christine Wright,nurse,ICU,False
40,10,Christine Wright,nurse,ICU,True
41,10,Christine Wright,nurse,ICU,True
42,10,Christine Wright,nurse,ICU,False
43,10,Christine Wright,nurse,ICU,True
44,11,Christine Wright,nurse,ICU,True
45,11,Christine Wright,nurse,ICU,False
46,11,Christine Wright,nurse,ICU,True
47,11,Christine Wright,nurse,ICU,True
48,12,Christine Wright,nurse,ICU,False
49,12,Christine Wright,nurse,ICU,True
50,12,Christine Wright,nurse,ICU,True
51,12,Christine Wright,nurse,ICU,False
52,13,Christine Wright,nurse,ICU,True
1,1,Richard Henson,nurse,ICU,True
2,1,Richard Henson,nurse,ICU,True
3,1,Richard Henson,nurse,ICU,False
4,1,Richard Henson,nurse,ICU,True
5,2,Richard Henson,nurse,ICU,True
6,2,Richard Henson,nurse,ICU,False
7,2,Richard Henson,nurse,ICU,True
8,2,Richard Henson,nurse,ICU,True
9,3,Richard Henson,nurse,ICU,False
10,3,Richard Henson,nurse,ICU,True
11,3,Richard Henson,nurse,ICU,True
12,3,Richard Henson,nurse,ICU,False
13,4,Richard Henson,nurse,ICU,False
14,4,Richard Henson,nurse,ICU,True
15,4,Richard Henson,nurse,ICU,False
16,4,Richard Henson,nurse,ICU,False
17,4,Richard Henson,nurse,ICU,True
18,5,Richard Henson,nurse,ICU,False
19,5,Richard Henson,nurse,ICU,True
20,5,Richard Henson,nurse,ICU,False
21,5,Richard Henson,nurse,ICU,False
22,6,Richard Henson,nurse,ICU,True
23,6,Richard Henson,nurse,ICU,True
24,6,Richard Henson,nurse,ICU,False
25,6,Richard Henson,nurse,ICU,True
26,7,Richard Henson,nurse,ICU,True
27,7,Richard Henson,nurse,ICU,False
28,7,Richard Henson,nurse,ICU,True
29,7,Richard Henson,nurse,ICU,True
30,7,Richard Henson,nurse,ICU,False
31,8,Richard Henson,nurse,ICU,True
32,8,Richard Henson,nurse,ICU,True
33,8,Richard Henson,nurse,ICU,False
34,8,Richard Henson,nurse,ICU,True
35,9,Richard Henson,nurse,ICU,True
36,9,Richard Henson,nurse,ICU,False
37,9,Richard Henson,nurse,ICU,True
38,9,Richard Henson,nurse,ICU,True
39,10,Richard Henson,nurse,ICU,False
40,10,Richard Henson,nurse,ICU,True
41,10,Richard Henson,nurse,ICU,True
42,10,Richard Henson,nurse,ICU,False
43,10,Richard Henson,nurse,ICU,True
44,11,Richard Henson,nurse,ICU,True
45,11,Richard Henson,nurse,ICU,False
46,11,Richard Henson,nurse,ICU,True
47,11,Richard Henson,nurse,ICU,True
48,12,Richard Henson,nurse,ICU,False
49,12,Richard Henson,nurse,ICU,True
50,12,Richard Henson,nurse,ICU,True
51,12,Richard Henson,nurse,ICU,False
52,13,Richard Henson,nurse,ICU,True
1,1,Marc Moore,nurse,ICU,True
2,1,Marc Moore,nurse,ICU,True
3,1,Marc Moore,nurse,ICU,False
4,1,Marc Moore,nurse,ICU,True
5,2,Marc Moore,nurse,ICU,True
6,2,Marc Moore,nurse,ICU,False
7,2,Marc Moore,nurse,ICU,True
8,2,Marc Moore,nurse,ICU,True
9,3,Marc Moore,nurse,ICU,False
10,3,Marc Moore,nurse,ICU,True
11,3,Marc Moore,nurse,ICU,True
12,3,Marc Moore,nurse,ICU,False
13,4,Marc Moore,nurse,ICU,True
14,4,Marc Moore,nurse,ICU,True
15,4,Marc Moore,nurse,ICU,False
16,4,Marc Moore,nurse,ICU,True
17,4,Marc Moore,nurse,ICU,True
18,5,Marc Moore,nurse,ICU,False
19,5,Marc Moore,nurse,ICU,True
20,5,Marc Moore,nurse,ICU,True
21,5,Marc Moore,nurse,ICU,False
22,6,Marc Moore,nurse,ICU,True
23,6,Marc Moore,nurse,ICU,True
24,6,Marc Moore,nurse,ICU,False
25,6,Marc Moore,nurse,ICU,True
26,7,Marc Moore,nurse,ICU,True
27,7,Marc Moore,nurse,ICU,False
28,7,Marc Moore,nurse,ICU,True
29,7,Marc Moore,nurse,ICU,False
30,7,Marc Moore,nurse,ICU,False
31,8,Marc Moore,nurse,ICU,True
32,8,Marc Moore,nurse,ICU,True
33,8,Marc Moore,nurse,ICU,False
34,8,Marc Moore,nurse,ICU,True
35,9,Marc Moore,nurse,ICU,True
36,9,Marc Moore,nurse,ICU,False
37,9,Marc Moore,nurse,ICU,True
38,9,Marc Moore,nurse,ICU,True
39,10,Marc Moore,nurse,ICU,False
40,10,Marc Moore,nurse,ICU,True
41,10,Marc Moore,nurse,ICU,True
42,10,Marc Moore,nurse,ICU,False
43,10,Marc Moore,nurse,ICU,True
44,11,Marc Moore,nurse,ICU,True
45,11,Marc Moore,nurse,ICU,False
46,11,Marc Moore,nurse,ICU,True
47,11,Marc Moore,nurse,ICU,True
48,12,Marc Moore,nurse,ICU,False
49,12,Marc Moore,nurse,ICU,True
50,12,Marc Moore,nurse,ICU,False
51,12,Marc Moore,nurse,ICU,False
52,13,Marc Moore,nurse,ICU,True
1,1,Sharon Cherry,nurse,ICU,True
2,1,Sharon Cherry,nurse,ICU,True
3,1,Sharon Cherry,nurse,ICU,False
4,1,Sharon Cherry,nurse,ICU,True
5,2,Sharon Cherry,nurse,ICU,True
6,2,Sharon Cherry,nurse,ICU,False
7,2,Sharon Cherry,nurse,ICU,True
8,2,Sharon Cherry,nurse,ICU,True
9,3,Sharon Cherry,nurse,ICU,False
10,3,Sharon Cherry,nurse,ICU,True
11,3,Sharon Cherry,nurse,ICU,True
12,3,Sharon Cherry,nurse,ICU,False
13,4,Sharon Cherry,nurse,ICU,True
14,4,Sharon Cherry,nurse,ICU,True
15,4,Sharon Cherry,nurse,ICU,False
16,4,Sharon Cherry,nurse,ICU,False
17,4,Sharon Cherry,nurse,ICU,True
18,5,Sharon Cherry,nurse,ICU,False
19,5,Sharon Cherry,nurse,ICU,True
20,5,Sharon Cherry,nurse,ICU,True
21,5,Sharon Cherry,nurse,ICU,False
22,6,Sharon Cherry,nurse,ICU,True
23,6,Sharon Cherry,nurse,ICU,True
24,6,Sharon Cherry,nurse,ICU,False
25,6,Sharon Cherry,nurse,ICU,True
26,7,Sharon Cherry,nurse,ICU,True
27,7,Sharon Cherry,nurse,ICU,False
28,7,Sharon Cherry,nurse,ICU,True
29,7,Sharon Cherry,nurse,ICU,True
30,7,Sharon Cherry,nurse,ICU,False
31,8,Sharon Cherry,nurse,ICU,True
32,8,Sharon Cherry,nurse,ICU,False
33,8,Sharon Cherry,nurse,ICU,False
34,8,Sharon Cherry,nurse,ICU,True
35,9,Sharon Cherry,nurse,ICU,True
36,9,Sharon Cherry,nurse,ICU,False
37,9,Sharon Cherry,nurse,ICU,True
38,9,Sharon Cherry,nurse,ICU,True
39,10,Sharon Cherry,nurse,ICU,False
40,10,Sharon Cherry,nurse,ICU,True
41,10,Sharon Cherry,nurse,ICU,True
42,10,Sharon Cherry,nurse,ICU,False
43,10,Sharon Cherry,nurse,ICU,True
44,11,Sharon Cherry,nurse,ICU,True
45,11,Sharon Cherry,nurse,ICU,False
46,11,Sharon Cherry,nurse,ICU,True
47,11,Sharon Cherry,nurse,ICU,True
48,12,Sharon Cherry,nurse,ICU,False
49,12,Sharon Cherry,nurse,ICU,True
50,12,Sharon Cherry,nurse,ICU,True
51,12,Sharon Cherry,nurse,ICU,False
52,13,Sharon Cherry,nurse,ICU,True
1,1,Sierra Johnson,nurse,ICU,True
2,1,Sierra Johnson,nurse,ICU,False
3,1,Sierra Johnson,nurse,ICU,False
4,1,Sierra Johnson,nurse,ICU,True
5,2,Sierra Johnson,nurse,ICU,False
6,2,Sierra Johnson,nurse,ICU,False
7,2,Sierra Johnson,nurse,ICU,True
8,2,Sierra Johnson,nurse,ICU,True
9,3,Sierra Johnson,nurse,ICU,False
10,3,Sierra Johnson,nurse,ICU,True
11,3,Sierra Johnson,nurse,ICU,True
12,3,Sierra Johnson,nurse,ICU,False
13,4,Sierra Johnson,nurse,ICU,False
14,4,Sierra Johnson,nurse,ICU,True
15,4,Sierra Johnson,nurse,ICU,False
16,4,Sierra Johnson,nurse,ICU,True
17,4,Sierra Johnson,nurse,ICU,True
18,5,Sierra Johnson,nurse,ICU,False
19,5,Sierra Johnson,nurse,ICU,True
20,5,Sierra Johnson,nurse,ICU,True
21,5,Sierra Johnson,nurse,ICU,False
22,6,Sierra Johnson,nurse,ICU,True
23,6,Sierra Johnson,nurse,ICU,True
24,6,Sierra Johnson,nurse,ICU,False
25,6,Sierra Johnson,nurse,ICU,True
26,7,Sierra Johnson,nurse,ICU,False
27,7,Sierra Johnson,nurse,ICU,False
28,7,Sierra Johnson,nurse,ICU,True
29,7,Sierra Johnson,nurse,ICU,True
30,7,Sierra Johnson,nurse,ICU,False
31,8,Sierra Johnson,nurse,ICU,True
32,8,Sierra Johnson,nurse,ICU,True
33,8,Sierra Johnson,nurse,ICU,False
34,8,Sierra Johnson,nurse,ICU,True
35,9,Sierra Johnson,nurse,ICU,True
36,9,Sierra Johnson,nurse,ICU,False
37,9,Sierra Johnson,nurse,ICU,False
38,9,Sierra Johnson,nurse,ICU,True
39,10,Sierra Johnson,nurse,ICU,False
40,10,Sierra Johnson,nurse,ICU,False
41,10,Sierra Johnson,nurse,ICU,True
42,10,Sierra Johnson,nurse,ICU,False
43,10,Sierra Johnson,nurse,ICU,True
44,11,Sierra Johnson,nurse,ICU,True
45,11,Sierra Johnson,nurse,ICU,False
46,11,Sierra Johnson,nurse,ICU,True
47,11,Sierra Johnson,nurse,ICU,True
48,12,Sierra Johnson,nurse,ICU,False
49,12,Sierra Johnson,nurse,ICU,True
50,12,Sierra Johnson,nurse,ICU,True
51,12,Sierra Johnson,nurse,ICU,False
52,13,Sierra Johnson,nurse,ICU,True
1,1,Evelyn Galvan,nurse,ICU,True
2,1,Evelyn Galvan,nurse,ICU,True
3,1,Evelyn Galvan,nurse,ICU,False
4,1,Evelyn Galvan,nurse,ICU,True
5,2,Evelyn Galvan,nurse,ICU,False
6,2,Evelyn Galvan,nurse,ICU,False
7,2,Evelyn Galvan,nurse,ICU,False
8,2,Evelyn Galvan,nurse,ICU,False
9,3,Evelyn Galvan,nurse,ICU,False
10,3,Evelyn Galvan,nurse,ICU,True
11,3,Evelyn Galvan,nurse,ICU,True
12,3,Evelyn Galvan,nurse,ICU,False
13,4,Evelyn Galvan,nurse,ICU,True
14,4,Evelyn Galvan,nurse,ICU,True
15,4,Evelyn Galvan,nurse,ICU,False
16,4,Evelyn Galvan,nurse,ICU,True
17,4,Evelyn Galvan,nurse,ICU,True
18,5,Evelyn Galvan,nurse,ICU,False
19,5,Evelyn Galvan,nurse,ICU,True
20,5,Evelyn Galvan,nurse,ICU,True
21,5,Evelyn Galvan,nurse,ICU,False
22,6,Evelyn Galvan,nurse,ICU,True
23,6,Evelyn Galvan,nurse,ICU,True
24,6,Evelyn Galvan,nurse,ICU,False
25,6,Evelyn Galvan,nurse,ICU,True
26,7,Evelyn Galvan,nurse,ICU,True
27,7,Evelyn Galvan,nurse,ICU,False
28,7,Evelyn Galvan,nurse,ICU,True
29,7,Evelyn Galvan,nurse,ICU,True
30,7,Evelyn Galvan,nurse,ICU,False
31,8,Evelyn Galvan,nurse,ICU,True
32,8,Evelyn Galvan,nurse,ICU,True
33,8,Evelyn Galvan,nurse,ICU,False
34,8,Evelyn Galvan,nurse,ICU,True
35,9,Evelyn Galvan,nurse,ICU,True
36,9,Evelyn Galvan,nurse,ICU,False
37,9,Evelyn Galvan,nurse,ICU,True
38,9,Evelyn Galvan,nurse,ICU,True
39,10,Evelyn Galvan,nurse,ICU,False
40,10,Evelyn Galvan,nurse,ICU,False
41,10,Evelyn Galvan,nurse,ICU,True
42,10,Evelyn Galvan,nurse,ICU,False
43,10,Evelyn Galvan,nurse,ICU,True
44,11,Evelyn Galvan,nurse,ICU,True
45,11,Evelyn Galvan,nurse,ICU,False
46,11,Evelyn Galvan,nurse,ICU,True
47,11,Evelyn Galvan,nurse,ICU,True
48,12,Evelyn Galvan,nurse,ICU,False
49,12,Evelyn Galvan,nurse,ICU,True
50,12,Evelyn Galvan,nurse,ICU,True
51,12,Evelyn Galvan,nurse,ICU,False
52,13,Evelyn Galvan,nurse,ICU,True
1,1,Sharon Cochran,nurse,ICU,True
2,1,Sharon Cochran,nurse,ICU,True
3,1,Sharon Cochran,nurse,ICU,False
4,1,Sharon Cochran,nurse,ICU,True
5,2,Sharon Cochran,nurse,ICU,True
6,2,Sharon Cochran,nurse,ICU,False
7,2,Sharon Cochran,nurse,ICU,True
8,2,Sharon Cochran,nurse,ICU,True
9,3,Sharon Cochran,nurse,ICU,False
10,3,Sharon Cochran,nurse,ICU,True
11,3,Sharon Cochran,nurse,ICU,True
12,3,Sharon Cochran,nurse,ICU,False
13,4,Sharon Cochran,nurse,ICU,True
14,4,Sharon Cochran,nurse,ICU,True
15,4,Sharon Cochran,nurse,ICU,False
16,4,Sharon Cochran,nurse,ICU,True
17,4,Sharon Cochran,nurse,ICU,True
18,5,Sharon Cochran,nurse,ICU,False
19,5,Sharon Cochran,nurse,ICU,True
20,5,Sharon Cochran,nurse,ICU,True
21,5,Sharon Cochran,nurse,ICU,False
22,6,Sharon Cochran,nurse,ICU,True
23,6,Sharon Cochran,nurse,ICU,True
24,6,Sharon Cochran,nurse,ICU,False
25,6,Sharon Cochran,nurse,ICU,False
26,7,Sharon Cochran,nurse,ICU,True
27,7,Sharon Cochran,nurse,ICU,False
28,7,Sharon Cochran,nurse,ICU,True
29,7,Sharon Cochran,nurse,ICU,True
30,7,Sharon Cochran,nurse,ICU,False
31,8,Sharon Cochran,nurse,ICU,True
32,8,Sharon Cochran,nurse,ICU,True
33,8,Sharon Cochran,nurse,ICU,False
34,8,Sharon Cochran,nurse,ICU,True
35,9,Sharon Cochran,nurse,ICU,True
36,9,Sharon Cochran,nurse,ICU,False
37,9,Sharon Cochran,nurse,ICU,True
38,9,Sharon Cochran,nurse,ICU,True
39,10,Sharon Cochran,nurse,ICU,False
40,10,Sharon Cochran,nurse,ICU,False
41,10,Sharon Cochran,nurse,ICU,False
42,10,Sharon Cochran,nurse,ICU,False
43,10,Sharon Cochran,nurse,ICU,True
44,11,Sharon Cochran,nurse,ICU,True
45,11,Sharon Cochran,nurse,ICU,False
46,11,Sharon Cochran,nurse,ICU,True
47,11,Sharon Cochran,nurse,ICU,True
48,12,Sharon Cochran,nurse,ICU,False
49,12,Sharon Cochran,nurse,ICU,True
50,12,Sharon Cochran,nurse,ICU,True
51,12,Sharon Cochran,nurse,ICU,False
52,13,Sharon Cochran,nurse,ICU,True
1,1,Richard Rodriguez,nurse,ICU,False
2,1,Richard Rodriguez,nurse,ICU,True
3,1,Richard Rodriguez,nurse,ICU,False
4,1,Richard Rodriguez,nurse,ICU,False
5,2,Richard Rodriguez,nurse,ICU,True
6,2,Richard Rodriguez,nurse,ICU,False
7,2,Richard Rodriguez,nurse,ICU,True
8,2,Richard Rodriguez,nurse,ICU,True
9,3,Richard Rodriguez,nurse,ICU,False
10,3,Richard Rodriguez,nurse,ICU,True
11,3,Richard Rodriguez,nurse,ICU,False
12,3,Richard Rodriguez,nurse,ICU,False
13,4,Richard Rodriguez,nurse,ICU,True
14,4,Richard Rodriguez,nurse,ICU,True
15,4,Richard Rodriguez,nurse,ICU,False
16,4,Richard Rodriguez,nurse,ICU,True
17,4,Richard Rodriguez,nurse,ICU,True
18,5,Richard Rodriguez,nurse,ICU,False
19,5,Richard Rodriguez,nurse,ICU,True
20,5,Richard Rodriguez,nurse,ICU,False
21,5,Richard Rodriguez,nurse,ICU,False
22,6,Richard Rodriguez,nurse,ICU,True
23,6,Richard Rodriguez,nurse,ICU,True
24,6,Richard Rodriguez,nurse,ICU,False
25,6,Richard Rodriguez,nurse,ICU,True
26,7,Richard Rodriguez,nurse,ICU,True
27,7,Richard Rodriguez,nurse,ICU,False
28,7,Richard Rodriguez,nurse,ICU,False
29,7,Richard Rodriguez,nurse,ICU,True
30,7,Richard Rodriguez,nurse,ICU,False
31,8,Richard Rodriguez,nurse,ICU,True
32,8,Richard Rodriguez,nurse,ICU,True
33,8,Richard Rodriguez,nurse,ICU,False
34,8,Richard Rodriguez,nurse,ICU,True
35,9,Richard Rodriguez,nurse,ICU,True
36,9,Richard Rodriguez,nurse,ICU,False
37,9,Richard Rodriguez,nurse,ICU,True
38,9,Richard Rodriguez,nurse,ICU,True
39,10,Richard Rodriguez,nurse,ICU,False
40,10,Richard Rodriguez,nurse,ICU,True
41,10,Richard Rodriguez,nurse,ICU,True
42,10,Richard Rodriguez,nurse,ICU,False
43,10,Richard Rodriguez,nurse,ICU,True
44,11,Richard Rodriguez,nurse,ICU,True
45,11,Richard Rodriguez,nurse,ICU,False
46,11,Richard Rodriguez,nurse,ICU,True
47,11,Richard Rodriguez,nurse,ICU,True
48,12,Richard Rodriguez,nurse,ICU,False
49,12,Richard Rodriguez,nurse,ICU,False
50,12,Richard Rodriguez,nurse,ICU,True
51,12,Richard Rodriguez,nurse,ICU,False
52,13,Richard Rodriguez,nurse,ICU,True
1,1,Shannon Walker,nurse,ICU,True
2,1,Shannon Walker,nurse,ICU,True
3,1,Shannon Walker,nurse,ICU,False
4,1,Shannon Walker,nurse,ICU,True
5,2,Shannon Walker,nurse,ICU,True
6,2,Shannon Walker,nurse,ICU,False
7,2,Shannon Walker,nurse,ICU,True
8,2,Shannon Walker,nurse,ICU,True
9,3,Shannon Walker,nurse,ICU,False
10,3,Shannon Walker,nurse,ICU,True
11,3,Shannon Walker,nurse,ICU,True
12,3,Shannon Walker,nurse,ICU,False
13,4,Shannon Walker,nurse,ICU,False
14,4,Shannon Walker,nurse,ICU,True
15,4,Shannon Walker,nurse,ICU,False
16,4,Shannon Walker,nurse,ICU,True
17,4,Shannon Walker,nurse,ICU,True
18,5,Shannon Walker,nurse,ICU,False
19,5,Shannon Walker,nurse,ICU,True
20,5,Shannon Walker,nurse,ICU,True
21,5,Shannon Walker,nurse,ICU,False
22,6,Shannon Walker,nurse,ICU,True
23,6,Shannon Walker,nurse,ICU,True
24,6,Shannon Walker,nurse,ICU,False
25,6,Shannon Walker,nurse,ICU,False
26,7,Shannon Walker,nurse,ICU,True
27,7,Shannon Walker,nurse,ICU,False
28,7,Shannon Walker,nurse,ICU,True
29,7,Shannon Walker,nurse,ICU,True
30,7,Shannon Walker,nurse,ICU,False
31,8,Shannon Walker,nurse,ICU,False
32,8,Shannon Walker,nurse,ICU,True
33,8,Shannon Walker,nurse,ICU,False
