week,month,staff_id,staff_name,role,service,present
36,9,STF-e573be71,Shannon Walker,nurse,ICU,False
37,9,STF-e573be71,Shannon Walker,nurse,ICU,True
38,9,STF-e573be71,Shannon Walker,nurse,ICU,True
39,10,STF-e573be71,Shannon Walker,nurse,ICU,False
40,10,STF-e573be71,Shannon Walker,nurse,ICU,True
41,10,STF-e573be71,Shannon Walker,nurse,ICU,True
42,10,STF-e573be71,Shannon Walker,nurse,ICU,False
43,10,STF-e573be71,Shannon Walker,nurse,ICU,True
44,11,STF-e573be71,Shannon Walker,nurse,ICU,True
45,11,STF-e573be71,Shannon Walker,nurse,ICU,False
46,11,STF-e573be71,Shannon Walker,nurse,ICU,False
47,11,STF-e573be71,Shannon Walker,nurse,ICU,True
48,12,STF-e573be71,Shannon Walker,nurse,ICU,False
49,12,STF-e573be71,Shannon Walker,nurse,ICU,True
50,12,STF-e573be71,Shannon Walker,nurse,ICU,True
51,12,STF-e573be71,Shannon Walker,nurse,ICU,False
52,13,STF-e573be71,Shannon Walker,nurse,ICU,True
1,1,STF-97ee23c3,Julia Torres,nurse,ICU,True
2,1,STF-97ee23c3,Julia Torres,nurse,ICU,True
3,1,STF-97ee23c3,Julia Torres,nurse,ICU,False
4,1,STF-97ee23c3,Julia Torres,nurse,ICU,True
5,2,STF-97ee23c3,Julia Torres,nurse,ICU,True
6,2,STF-97ee23c3,Julia Torres,nurse,ICU,False
7,2,STF-97ee23c3,Julia Torres,nurse,ICU,True
8,2,STF-97ee23c3,Julia Torres,nurse,ICU,True
9,3,STF-97ee23c3,Julia Torres,nurse,ICU,False
10,3,STF-97ee23c3,Julia Torres,nurse,ICU,False
11,3,STF-97ee23c3,Julia Torres,nurse,ICU,True
12,3,STF-97ee23c3,Julia Torres,nurse,ICU,False
13,4,STF-97ee23c3,Julia Torres,nurse,ICU,True
14,4,STF-97ee23c3,Julia Torres,nurse,ICU,True
15,4,STF-97ee23c3,Julia Torres,nurse,ICU,False
16,4,STF-97ee23c3,Julia Torres,nurse,ICU,False
17,4,STF-97ee23c3,Julia Torres,nurse,ICU,True
18,5,STF-97ee23c3,Julia Torres,nurse,ICU,False
19,5,STF-97ee23c3,Julia Torres,nurse,ICU,True
20,5,STF-97ee23c3,Julia Torres,nurse,ICU,True
21,5,STF-97ee23c3,Julia Torres,nurse,ICU,False
22,6,STF-97ee23c3,Julia Torres,nurse,ICU,True
23,6,STF-97ee23c3,Julia Torres,nurse,ICU,True
24,6,STF-97ee23c3,Julia Torres,nurse,ICU,False
25,6,STF-97ee23c3,Julia Torres,nurse,ICU,True
26,7,STF-97ee23c3,Julia Torres,nurse,ICU,True
27,7,STF-97ee23c3,Julia Torres,nurse,ICU,False
28,7,STF-97ee23c3,Julia Torres,nurse,ICU,True
29,7,STF-97ee23c3,Julia Torres,nurse,ICU,True
30,7,STF-97ee23c3,Julia Torres,nurse,ICU,False
31,8,STF-97ee23c3,Julia Torres,nurse,ICU,True
32,8,STF-97ee23c3,Julia Torres,nurse,ICU,True
33,8,STF-97ee23c3,Julia Torres,nurse,ICU,False
34,8,STF-97ee23c3,Julia Torres,nurse,ICU,True
35,9,STF-97ee23c3,Julia Torres,nurse,ICU,True
36,9,STF-97ee23c3,Julia Torres,nurse,ICU,False
37,9,STF-97ee23c3,Julia Torres,nurse,ICU,False
38,9,STF-97ee23c3,Julia Torres,nurse,ICU,True
39,10,STF-97ee23c3,Julia Torres,nurse,ICU,False
40,10,STF-97ee23c3,Julia Torres,nurse,ICU,True
41,10,STF-97ee23c3,Julia Torres,nurse,ICU,True
42,10,STF-97ee23c3,Julia Torres,nurse,ICU,False
43,10,STF-97ee23c3,Julia Torres,nurse,ICU,True
44,11,STF-97ee23c3,Julia Torres,nurse,ICU,True
45,11,STF-97ee23c3,Julia Torres,nurse,ICU,False
46,11,STF-97ee23c3,Julia Torres,nurse,ICU,True
47,11,STF-97ee23c3,Julia Torres,nurse,ICU,True
48,12,STF-97ee23c3,Julia Torres,nurse,ICU,False
49,12,STF-97ee23c3,Julia Torres,nurse,ICU,True
50,12,STF-97ee23c3,Julia Torres,nurse,ICU,True
51,12,STF-97ee23c3,Julia Torres,nurse,ICU,False
52,13,STF-97ee23c3,Julia Torres,nurse,ICU,True
1,1,STF-cf9225db,Crystal Johnson,nurse,ICU,True
2,1,STF-cf9225db,Crystal Johnson,nurse,ICU,True
3,1,STF-cf9225db,Crystal Johnson,nurse,ICU,False
4,1,STF-cf9225db,Crystal Johnson,nurse,ICU,False
5,2,STF-cf9225db,Crystal Johnson,nurse,ICU,False
6,2,STF-cf9225db,Crystal Johnson,nurse,ICU,False
7,2,STF-cf9225db,Crystal Johnson,nurse,ICU,False
8,2,STF-cf9225db,Crystal Johnson,nurse,ICU,True
9,3,STF-cf9225db,Crystal Johnson,nurse,ICU,False
10,3,STF-cf9225db,Crystal Johnson,nurse,ICU,True
11,3,STF-cf9225db,Crystal Johnson,nurse,ICU,True
12,3,STF-cf9225db,Crystal Johnson,nurse,ICU,False
13,4,STF-cf9225db,Crystal Johnson,nurse,ICU,True
14,4,STF-cf9225db,Crystal Johnson,nurse,ICU,True
15,4,STF-cf9225db,Crystal Johnson,nurse,ICU,False
16,4,STF-cf9225db,Crystal Johnson,nurse,ICU,True
17,4,STF-cf9225db,Crystal Johnson,nurse,ICU,True
18,5,STF-cf9225db,Crystal Johnson,nurse,ICU,False
19,5,STF-cf9225db,Crystal Johnson,nurse,ICU,True
20,5,STF-cf9225db,Crystal Johnson,nurse,ICU,True
21,5,STF-cf9225db,Crystal Johnson,nurse,ICU,False
22,6,STF-cf9225db,Crystal Johnson,nurse,ICU,True
23,6,STF-cf9225db,Crystal Johnson,nurse,ICU,True
24,6,STF-cf9225db,Crystal Johnson,nurse,ICU,False
25,6,STF-cf9225db,Crystal Johnson,nurse,ICU,True
26,7,STF-cf9225db,Crystal Johnson,nurse,ICU,True
27,7,STF-cf9225db,Crystal Johnson,nurse,ICU,False
28,7,STF-cf9225db,Crystal Johnson,nurse,ICU,True
29,7,STF-cf9225db,Crystal Johnson,nurse,ICU,True
30,7,STF-cf9225db,Crystal Johnson,nurse,ICU,False
31,8,STF-cf9225db,Crystal Johnson,nurse,ICU,True
32,8,STF-cf9225db,Crystal Johnson,nurse,ICU,True
33,8,STF-cf9225db,Crystal Johnson,nurse,ICU,False
34,8,STF-cf9225db,Crystal Johnson,nurse,ICU,True
35,9,STF-cf9225db,Crystal Johnson,nurse,ICU,True
36,9,STF-cf9225db,Crystal Johnson,nurse,ICU,False
37,9,STF-cf9225db,Crystal Johnson,nurse,ICU,True
38,9,STF-cf9225db,Crystal Johnson,nurse,ICU,True
39,10,STF-cf9225db,Crystal Johnson,nurse,ICU,False
40,10,STF-cf9225db,Crystal Johnson,nurse,ICU,False
41,10,STF-cf9225db,Crystal Johnson,nurse,ICU,True
42,10,STF-cf9225db,Crystal Johnson,nurse,ICU,False
43,10,STF-cf9225db,Crystal Johnson,nurse,ICU,True
44,11,STF-cf9225db,Crystal Johnson,nurse,ICU,True
45,11,STF-cf9225db,Crystal Johnson,nurse,ICU,False
46,11,STF-cf9225db,Crystal Johnson,nurse,ICU,True
47,11,STF-cf9225db,Crystal Johnson,nurse,ICU,True
48,12,STF-cf9225db,Crystal Johnson,nurse,ICU,False
49,12,STF-cf9225db,Crystal Johnson,nurse,ICU,True
50,12,STF-cf9225db,Crystal Johnson,nurse,ICU,True
51,12,STF-cf9225db,Crystal Johnson,nurse,ICU,False
52,13,STF-cf9225db,Crystal Johnson,nurse,ICU,True
1,1,STF-abfdc900,Garrett Lin,nurse,ICU,True
2,1,STF-abfdc900,Garrett Lin,nurse,ICU,True
3,1,STF-abfdc900,Garrett Lin,nurse,ICU,False
4,1,STF-abfdc900,Garrett Lin,nurse,ICU,True
5,2,STF-abfdc900,Garrett Lin,nurse,ICU,True
6,2,STF-abfdc900,Garrett Lin,nurse,ICU,False
7,2,STF-abfdc900,Garrett Lin,nurse,ICU,True
8,2,STF-abfdc900,Garrett Lin,nurse,ICU,False
9,3,STF-abfdc900,Garrett Lin,nurse,ICU,False
10,3,STF-abfdc900,Garrett Lin,nurse,ICU,True
11,3,STF-abfdc900,Garrett Lin,nurse,ICU,True
12,3,STF-abfdc900,Garrett Lin,nurse,ICU,False
13,4,STF-abfdc900,Garrett Lin,nurse,ICU,True
14,4,STF-abfdc900,Garrett Lin,nurse,ICU,True
15,4,STF-abfdc900,Garrett Lin,nurse,ICU,False
16,4,STF-abfdc900,Garrett Lin,nurse,ICU,True
17,4,STF-abfdc900,Garrett Lin,nurse,ICU,True
18,5,STF-abfdc900,Garrett Lin,nurse,ICU,False
19,5,STF-abfdc900,Garrett Lin,nurse,ICU,True
20,5,STF-abfdc900,Garrett Lin,nurse,ICU,True
21,5,STF-abfdc900,Garrett Lin,nurse,ICU,False
22,6,STF-abfdc900,Garrett Lin,nurse,ICU,False
23,6,STF-abfdc900,Garrett Lin,nurse,ICU,True
24,6,STF-abfdc900,Garrett Lin,nurse,ICU,False
25,6,STF-abfdc900,Garrett Lin,nurse,ICU,False
26,7,STF-abfdc900,Garrett Lin,nurse,ICU,True
27,7,STF-abfdc900,Garrett Lin,nurse,ICU,False
28,7,STF-abfdc900,Garrett Lin,nurse,ICU,True
29,7,STF-abfdc900,Garrett Lin,nurse,ICU,True
30,7,STF-abfdc900,Garrett Lin,nurse,ICU,False
31,8,STF-abfdc900,Garrett Lin,nurse,ICU,True
32,8,STF-abfdc900,Garrett Lin,nurse,ICU,True
33,8,STF-abfdc900,Garrett Lin,nurse,ICU,False
34,8,STF-abfdc900,Garrett Lin,nurse,ICU,True
35,9,STF-abfdc900,Garrett Lin,nurse,ICU,True
36,9,STF-abfdc900,Garrett Lin,nurse,ICU,False
37,9,STF-abfdc900,Garrett Lin,nurse,ICU,False
38,9,STF-abfdc900,Garrett Lin,nurse,ICU,True
39,10,STF-abfdc900,Garrett Lin,nurse,ICU,False
40,10,STF-abfdc900,Garrett Lin,nurse,ICU,True
41,10,STF-abfdc900,Garrett Lin,nurse,ICU,True
42,10,STF-abfdc900,Garrett Lin,nurse,ICU,False
43,10,STF-abfdc900,Garrett Lin,nurse,ICU,True
44,11,STF-abfdc900,Garrett Lin,nurse,ICU,True
45,11,STF-abfdc900,Garrett Lin,nurse,ICU,False
46,11,STF-abfdc900,Garrett Lin,nurse,ICU,True
47,11,STF-abfdc900,Garrett Lin,nurse,ICU,True
48,12,STF-abfdc900,Garrett Lin,nurse,ICU,False
49,12,STF-abfdc900,Garrett Lin,nurse,ICU,True
50,12,STF-abfdc900,Garrett Lin,nurse,ICU,True
51,12,STF-abfdc900,Garrett Lin,nurse,ICU,False
52,13,STF-abfdc900,Garrett Lin,nurse,ICU,True
1,1,STF-836e90d0,Diana May,nurse,ICU,True
2,1,STF-836e90d0,Diana May,nurse,ICU,True
3,1,STF-836e90d0,Diana May,nurse,ICU,False
4,1,STF-836e90d0,Diana May,nurse,ICU,True
5,2,STF-836e90d0,Diana May,nurse,ICU,True
6,2,STF-836e90d0,Diana May,nurse,ICU,False
7,2,STF-836e90d0,Diana May,nurse,ICU,True
8,2,STF-836e90d0,Diana May,nurse,ICU,False
9,3,STF-836e90d0,Diana May,nurse,ICU,False
10,3,STF-836e90d0,Diana May,nurse,ICU,True
11,3,STF-836e90d0,Diana May,nurse,ICU,True
12,3,STF-836e90d0,Diana May,nurse,ICU,False
13,4,STF-836e90d0,Diana May,nurse,ICU,True
14,4,STF-836e90d0,Diana May,nurse,ICU,True
15,4,STF-836e90d0,Diana May,nurse,ICU,False
16,4,STF-836e90d0,Diana May,nurse,ICU,True
17,4,STF-836e90d0,Diana May,nurse,ICU,True
18,5,STF-836e90d0,Diana May,nurse,ICU,False
19,5,STF-836e90d0,Diana May,nurse,ICU,True
20,5,STF-836e90d0,Diana May,nurse,ICU,True
21,5,STF-836e90d0,Diana May,nurse,ICU,False
22,6,STF-836e90d0,Diana May,nurse,ICU,True
23,6,STF-836e90d0,Diana May,nurse,ICU,True
24,6,STF-836e90d0,Diana May,nurse,ICU,False
25,6,STF-836e90d0,Diana May,nurse,ICU,True
26,7,STF-836e90d0,Diana May,nurse,ICU,True
27,7,STF-836e90d0,Diana May,nurse,ICU,False
28,7,STF-836e90d0,Diana May,nurse,ICU,True
29,7,STF-836e90d0,Diana May,nurse,ICU,True
30,7,STF-836e90d0,Diana May,nurse,ICU,False
31,8,STF-836e90d0,Diana May,nurse,ICU,True
32,8,STF-836e90d0,Diana May,nurse,ICU,True
33,8,STF-836e90d0,Diana May,nurse,ICU,False
34,8,STF-836e90d0,Diana May,nurse,ICU,True
35,9,STF-836e90d0,Diana May,nurse,ICU,False
36,9,STF-836e90d0,Diana May,nurse,ICU,False
37,9,STF-836e90d0,Diana May,nurse,ICU,True
38,9,STF-836e90d0,Diana May,nurse,ICU,True
39,10,STF-836e90d0,Diana May,nurse,ICU,False
40,10,STF-836e90d0,Diana May,nurse,ICU,False
41,10,STF-836e90d0,Diana May,nurse,ICU,True
42,10,STF-836e90d0,Diana May,nurse,ICU,False
43,10,STF-836e90d0,Diana May,nurse,ICU,True
44,11,STF-836e90d0,Diana May,nurse,ICU,True
45,11,STF-836e90d0,Diana May,nurse,ICU,False
46,11,STF-836e90d0,Diana May,nurse,ICU,False
47,11,STF-836e90d0,Diana May,nurse,ICU,True
48,12,STF-836e90d0,Diana May,nurse,ICU,False
49,12,STF-836e90d0,Diana May,nurse,ICU,True
50,12,STF-836e90d0,Diana May,nurse,ICU,True
51,12,STF-836e90d0,Diana May,nurse,ICU,False
52,13,STF-836e90d0,Diana May,nurse,ICU,True
1,1,STF-05591498,William Herrera,nurse,ICU,True
2,1,STF-05591498,William Herrera,nurse,ICU,True
3,1,STF-05591498,William Herrera,nurse,ICU,False
4,1,STF-05591498,William Herrera,nurse,ICU,False
5,2,STF-05591498,William Herrera,nurse,ICU,True
6,2,STF-05591498,William Herrera,nurse,ICU,False
7,2,STF-05591498,William Herrera,nurse,ICU,True
8,2,STF-05591498,William Herrera,nurse,ICU,True
9,3,STF-05591498,William Herrera,nurse,ICU,False
10,3,STF-05591498,William Herrera,nurse,ICU,True
11,3,STF-05591498,William Herrera,nurse,ICU,True
12,3,STF-05591498,William Herrera,nurse,ICU,False
13,4,STF-05591498,William Herrera,nurse,ICU,True
14,4,STF-05591498,William Herrera,nurse,ICU,True
15,4,STF-05591498,William Herrera,nurse,ICU,False
16,4,STF-05591498,William Herrera,nurse,ICU,True
17,4,STF-05591498,William Herrera,nurse,ICU,False
18,5,STF-05591498,William Herrera,nurse,ICU,False
19,5,STF-05591498,William Herrera,nurse,ICU,True
20,5,STF-05591498,William Herrera,nurse,ICU,True
21,5,STF-05591498,William Herrera,nurse,ICU,False
22,6,STF-05591498,William Herrera,nurse,ICU,True
23,6,STF-05591498,William Herrera,nurse,ICU,True
24,6,STF-05591498,William Herrera,nurse,ICU,False
25,6,STF-05591498,William Herrera,nurse,ICU,True
26,7,STF-05591498,William Herrera,nurse,ICU,True
27,7,STF-05591498,William Herrera,nurse,ICU,False
28,7,STF-05591498,William Herrera,nurse,ICU,True
29,7,STF-05591498,William Herrera,nurse,ICU,True
30,7,STF-05591498,William Herrera,nurse,ICU,False
31,8,STF-05591498,William Herrera,nurse,ICU,True
32,8,STF-05591498,William Herrera,nurse,ICU,True
33,8,STF-05591498,William Herrera,nurse,ICU,False
34,8,STF-05591498,William Herrera,nurse,ICU,True
35,9,STF-05591498,William Herrera,nurse,ICU,True
36,9,STF-05591498,William Herrera,nurse,ICU,False
37,9,STF-05591498,William Herrera,nurse,ICU,False
38,9,STF-05591498,William Herrera,nurse,ICU,True
39,10,STF-05591498,William Herrera,nurse,ICU,False
40,10,STF-05591498,William Herrera,nurse,ICU,True
41,10,STF-05591498,William Herrera,nurse,ICU,True
42,10,STF-05591498,William Herrera,nurse,ICU,False
43,10,STF-05591498,William Herrera,nurse,ICU,True
44,11,STF-05591498,William Herrera,nurse,ICU,True
45,11,STF-05591498,William Herrera,nurse,ICU,False
46,11,STF-05591498,William Herrera,nurse,ICU,True
47,11,STF-05591498,William Herrera,nurse,ICU,True
48,12,STF-05591498,William Herrera,nurse,ICU,False
49,12,STF-05591498,William Herrera,nurse,ICU,True
50,12,STF-05591498,William Herrera,nurse,ICU,True
51,12,STF-05591498,William Herrera,nurse,ICU,False
52,13,STF-05591498,William Herrera,nurse,ICU,False
1,1,STF-4740993e,Ashley Waller,nursing_assistant,ICU,False
2,1,STF-4740993e,Ashley Waller,nursing_assistant,ICU,True
3,1,STF-4740993e,Ashley Waller,nursing_assistant,ICU,False
4,1,STF-4740993e,Ashley Waller,nursing_assistant,ICU,True
5,2,STF-4740993e,Ashley Waller,nursing_assistant,ICU,True
6,2,STF-4740993e,Ashley Waller,nursing_assistant,ICU,False
7,2,STF-4740993e,Ashley Waller,nursing_assistant,ICU,False
8,2,STF-4740993e,Ashley Waller,nursing_assistant,ICU,True
9,3,STF-4740993e,Ashley Waller,nursing_assistant,ICU,False
10,3,STF-4740993e,Ashley Waller,nursing_assistant,ICU,True
11,3,STF-4740993e,Ashley Waller,nursing_assistant,ICU,True
12,3,STF-4740993e,Ashley Waller,nursing_assistant,ICU,False
13,4,STF-4740993e,Ashley Waller,nursing_assistant,ICU,False
14,4,STF-4740993e,Ashley Waller,nursing_assistant,ICU,True
15,4,STF-4740993e,Ashley Waller,nursing_assistant,ICU,False
16,4,STF-4740993e,Ashley Waller,nursing_assistant,ICU,True
17,4,STF-4740993e,Ashley Waller,nursing_assistant,ICU,False
18,5,STF-4740993e,Ashley Waller,nursing_assistant,ICU,False
19,5,STF-4740993e,Ashley Waller,nursing_assistant,ICU,True
20,5,STF-4740993e,Ashley Waller,nursing_assistant,ICU,True
21,5,STF-4740993e,Ashley Waller,nursing_assistant,ICU,False
22,6,STF-4740993e,Ashley Waller,nursing_assistant,ICU,True
23,6,STF-4740993e,Ashley Waller,nursing_assistant,ICU,True
24,6,STF-4740993e,Ashley Waller,nursing_assistant,ICU,False
25,6,STF-4740993e,Ashley Waller,nursing_assistant,ICU,True
26,7,STF-4740993e,Ashley Waller,nursing_assistant,ICU,True
27,7,STF-4740993e,Ashley Waller,nursing_assistant,ICU,False
28,7,STF-4740993e,Ashley Waller,nursing_assistant,ICU,True
29,7,STF-4740993e,Ashley Waller,nursing_assistant,ICU,True
30,7,STF-4740993e,Ashley Waller,nursing_assistant,ICU,False
31,8,STF-4740993e,Ashley Waller,nursing_assistant,ICU,True
32,8,STF-4740993e,Ashley Waller,nursing_assistant,ICU,True
33,8,STF-4740993e,Ashley Waller,nursing_assistant,ICU,False
34,8,STF-4740993e,Ashley Waller,nursing_assistant,ICU,True
35,9,STF-4740993e,Ashley Waller,nursing_assistant,ICU,True
36,9,STF-4740993e,Ashley Waller,nursing_assistant,ICU,False
37,9,STF-4740993e,Ashley Waller,nursing_assistant,ICU,True
38,9,STF-4740993e,Ashley Waller,nursing_assistant,ICU,True
39,10,STF-4740993e,Ashley Waller,nursing_assistant,ICU,False
40,10,STF-4740993e,Ashley Waller,nursing_assistant,ICU,True
41,10,STF-4740993e,Ashley Waller,nursing_assistant,ICU,True
42,10,STF-4740993e,Ashley Waller,nursing_assistant,ICU,False
43,10,STF-4740993e,Ashley Waller,nursing_assistant,ICU,True
44,11,STF-4740993e,Ashley Waller,nursing_assistant,ICU,True
45,11,STF-4740993e,Ashley Waller,nursing_assistant,ICU,False
46,11,STF-4740993e,Ashley Waller,nursing_assistant,ICU,True
47,11,STF-4740993e,Ashley Waller,nursing_assistant,ICU,True
48,12,STF-4740993e,Ashley Waller,nursing_assistant,ICU,False
49,12,STF-4740993e,Ashley Waller,nursing_assistant,ICU,True
50,12,STF-4740993e,Ashley Waller,nursing_assistant,ICU,True
51,12,STF-4740993e,Ashley Waller,nursing_assistant,ICU,False
52,13,STF-4740993e,Ashley Waller,nursing_assistant,ICU,True
1,1,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,True
2,1,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,True
3,1,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,False
4,1,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,True
5,2,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,True
6,2,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,False
7,2,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,True
8,2,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,False
9,3,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,False
10,3,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,True
11,3,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,True
12,3,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,False
13,4,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,True
14,4,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,True
15,4,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,False
16,4,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,True
17,4,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,True
18,5,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,False
19,5,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,True
20,5,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,True
21,5,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,False
22,6,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,True
23,6,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,True
24,6,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,False
25,6,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,True
26,7,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,True
27,7,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,False
28,7,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,True
29,7,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,True
30,7,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,False
31,8,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,True
32,8,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,True
33,8,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,False
34,8,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,False
35,9,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,True
36,9,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,False
37,9,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,True
38,9,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,True
39,10,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,False
40,10,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,True
41,10,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,True
42,10,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,False
43,10,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,True
44,11,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,True
45,11,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,False
46,11,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,True
47,11,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,True
48,12,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,False
49,12,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,True
50,12,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,True
51,12,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,False
52,13,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,True
1,1,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,True
2,1,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,True
3,1,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,False
4,1,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,True
5,2,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,True
6,2,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,False
7,2,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,True
8,2,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,True
9,3,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,False
10,3,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,True
11,3,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,True
12,3,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,False
13,4,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,False
14,4,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,True
15,4,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,False
16,4,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,True
17,4,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,False
18,5,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,False
19,5,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,True
20,5,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,True
21,5,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,False
22,6,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,True
23,6,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,True
24,6,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,False
25,6,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,True
26,7,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,True
27,7,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,False
28,7,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,True
29,7,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,True
30,7,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,False
31,8,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,True
32,8,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,True
33,8,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,False
34,8,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,True
35,9,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,False
36,9,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,False
37,9,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,True
38,9,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,True
39,10,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,False
40,10,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,True
41,10,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,True
42,10,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,False
43,10,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,True
44,11,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,True
45,11,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,False
46,11,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,True
47,11,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,True
48,12,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,False
49,12,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,True
50,12,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,True
51,12,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,False
52,13,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,True
1,1,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,True
2,1,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,True
3,1,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,False
4,1,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,True
